JD;Date;Time;Year;Mercury Perihelion;Mercury Asc Node;Mercury Arg Peri;Mercury Ecliptic Inclination;Mercury Asc Node InvPlane;Mercury Asc Node InvPlane MaxIncl;Mercury Inclination Phase Angle;Mercury InvPlane Inclination;Mercury arcsec / century;Mercury Precession Fluctuation;Venus Perihelion;Venus Asc Node;Venus Arg Peri;Venus Ecliptic Inclination;Venus Asc Node InvPlane;Venus Asc Node InvPlane MaxIncl;Venus Inclination Phase Angle;Venus InvPlane Inclination;Venus arcsec / century;Venus Precession Fluctuation;EARTH LONGITUDE FORMULA;EARTH ERD HELPER;EARTH Eccentricity;EARTH OBLIQUITY (deg);Earth Perihelion;Earth Asc Node InvPlane;Earth Asc Node InvPlane MaxIncl;Earth InvPlane Inclination;Earth arcsec / century;Earth Precession Fluctuation;Mars Perihelion;Mars Asc Node;Mars Arg Peri;Mars Ecliptic Inclination;Mars Asc Node InvPlane;Mars Asc Node InvPlane MaxIncl;Mars Inclination Phase Angle;Mars InvPlane Inclination;Mars arcsec / century;Mars Precession Fluctuation;Jupiter Perihelion;Jupiter Asc Node;Jupiter Arg Peri;Jupiter Ecliptic Inclination;Jupiter Asc Node InvPlane;Jupiter Asc Node InvPlane MaxIncl;Jupiter Inclination Phase Angle;Jupiter InvPlane Inclination;Jupiter arcsec / century;Jupiter Precession Fluctuation;Saturn Perihelion;Saturn Asc Node;Saturn Arg Peri;Saturn Ecliptic Inclination;Saturn Asc Node InvPlane;Saturn Asc Node InvPlane MaxIncl;Saturn Inclination Phase Angle;Saturn InvPlane Inclination;Saturn arcsec / century;Saturn Precession Fluctuation;Uranus Perihelion;Uranus Asc Node;Uranus Arg Peri;Uranus Ecliptic Inclination;Uranus Asc Node InvPlane;Uranus Asc Node InvPlane MaxIncl;Uranus Inclination Phase Angle;Uranus InvPlane Inclination;Uranus arcsec / century;Uranus Precession Fluctuation;Neptune Perihelion;Neptune Asc Node;Neptune Arg Peri;Neptune Ecliptic Inclination;Neptune Asc Node InvPlane;Neptune Asc Node InvPlane MaxIncl;Neptune Inclination Phase Angle;Neptune InvPlane Inclination;Neptune arcsec / century;Neptune Precession Fluctuation;;;;INPUT ICRF YEARS;111;333888
-4310560;-16520;12:00:00;-16514;47,980074;53,504725;354,475349;8,059417;5,381642;203,3195;162,062142;6,347706;427,0021622;-106,7097412;121,733617;90,641507;31,09211;4,145061;44,718779;203,3195;201,399279;2,072936;520,2454054;326,1683496;141,5706525;-0,001341704;0,01620538;24,333037;141,74509;224,622673;203,3195;2,072126;5706,528649;-503,9371363;245,637192;72,659673;172,977519;3,367641;268,366083;203,3195;65,046583;4,54537;1850,325405;168,3242553;276,638726;63,732375;212,906351;1,600348;213,077788;203,3195;9,758288;0,48452;2135,844324;195,0737665;249,986547;131,603691;118,382856;1,704673;278,50954;23,3195;255,19004;0,898877;-3360,139459;-254,906567;111,730638;13,338051;98,392587;1,158567;247,912673;203,3195;44,593173;1,084058;1239,885405;75,42307073;35,236893;144,488953;250,74794;1,611465;182,058779;203,3195;338,739279;0,730926;176,1794595;-17,89759632;;;;;;
-4270018;-16437;12:00:00;-16403;48,112631;53,553105;354,559526;8,054632;5,546203;203,3195;162,226703;6,347696;429,9145946;-103,7973088;121,887988;90,772057;31,115931;4,144004;44,778619;203,3195;201,459119;2,073339;500,6627027;306,5856469;143,3315491;-0,001387361;0,01616871;24,340545;143,498841;224,981716;203,3195;2,070672;5687,841081;-522,6247039;246,208054;72,472132;173,735922;3,356889;268,884701;203,3195;65,565201;4,526951;1851,444324;169,4431742;277,296884;63,388715;213,908169;1,598594;213,676194;203,3195;10,356694;0,484295;2134,566486;193,7959287;248,952043;131,771601;117,180442;1,683703;277,55209;23,3195;254,23259;0,896197;-3355,148108;-249,9152156;112,112625;12,770781;99,341844;1,157506;248,271716;203,3195;44,952216;1,083648;1238,876757;74,41442208;35,291474;144,296938;250,994536;1,61339;182,118619;203,3195;338,799119;0,730961;177,0194595;-17,05759632;;;;;;
-4229476;-16325;12:00:00;-16292;48,246296;53,600845;354,645452;8,049815;5,710765;203,3195;162,391265;6,347685;433,5081081;-100,2037953;122,033336;90,900877;31,132459;4,142897;44,83846;203,3195;201,51896;2,073742;471,3989189;277,3218631;145,087704;-0,001430079;0,0161311;24,347944;145,247167;225,34076;203,3195;2,069194;5670,246486;-540,2192984;246,779182;72,287073;174,492108;3,346097;269,40332;203,3195;66,08382;4,508455;1852,307027;170,3058769;277,954597;63,049609;214,904988;1,596841;214,2746;203,3195;10,9551;0,484058;2133,123243;192,3526855;247,91916;131,937285;115,981875;1,662955;276,594641;23,3195;253,275141;0,893529;-3349,890811;-244,6579183;112,494302;12,211028;100,283274;1,156425;248,63076;203,3195;45,31126;1,083235;1237,871351;73,40901668;35,346341;144,107466;251,238875;1,615306;182,17846;203,3195;338,85896;0,730996;177,947027;-16,13002875;;;;;;
-4188935;-16213;12:00:00;-16181;48,381271;53,647926;354,733345;8,044965;5,875327;203,3195;162,555827;6,347675;437,7567568;-95,95514664;122,166736;91,02792;31,138816;4,141739;44,898299;203,3195;201,578799;2,074147;432,6486486;238,5715929;146,8394648;-0,001469665;0,0160926;24,355231;146,990391;225,699794;203,3195;2,067693;5653,699459;-556,7663255;247,350497;72,104567;175,245929;3,335266;269,921938;203,3195;66,602438;4,489886;1852,913514;170,9123634;278,611798;62,715184;215,896614;1,595088;214,872991;203,3195;11,553491;0,483807;2131,462703;190,6921449;246,888004;132,100682;114,787321;1,642446;275,637215;23,3195;252,317715;0,890875;-3344,28973;-239,0568373;112,875666;11,659002;101,216663;1,155324;248,989794;203,3195;45,670294;1,08282;1236,856216;72,39388154;35,40152;143,920609;251,480911;1,617213;182,238299;203,3195;338,918799;0,73103;178,9589189;-15,11813686;;;;;;
-4148393;-16101;12:00:00;-16070;48,517741;53,694333;354,823408;8,040085;6,039884;203,3195;162,720384;6,347664;442,6054054;-91,10649799;122,285387;91,153148;31,132238;4,140531;44,95814;203,3195;201,63864;2,074553;384,8140541;190,7369983;148,5871989;-0,001505942;0,01605323;24,362404;148,728995;226,058838;203,3195;2,066169;5638,715676;-571,7501093;247,921908;71,924678;175,997231;3,324397;270,440544;203,3195;67,121044;4,471244;1853,224865;171,2237148;279,268467;62,385532;216,882935;1,593336;215,471397;203,3195;12,151897;0,483543;2129,737297;188,9667395;245,858603;132,261748;113,596855;1,622188;274,679765;23,3195;251,360265;0,888235;-3338,597838;-233,3649454;113,256737;11,114855;102,141881;1,154204;249,348838;203,3195;46,029338;1,082402;1235,905946;71,44361127;35,457035;143,736418;251,720617;1,619112;182,29814;203,3195;338,97864;0,731065;180,0486486;-14,02840713;;;;;;
-4107851;-15989;12:00:00;-15959;48,655891;53,740053;354,915839;8,035173;6,204446;203,3195;162,884946;6,347654;448,0540541;-85,65784934;122,386644;91,276521;31,110123;4,139273;45,01798;203,3195;201,69848;2,07496;328,4010811;134,3240253;150,3312932;-0,001538733;0,01601303;24,369462;150,463355;226,417882;203,3195;2,064622;5624,951351;-585,5144336;248,493371;71,747448;176,745923;3,313492;270,959162;203,3195;67,639662;4,45253;1853,393514;171,3923634;279,924538;62,060767;217,863771;1,591585;216,069803;203,3195;12,750303;0,483265;2127,797838;187,02728;244,831062;132,420425;112,410636;1,602196;273,722316;23,3195;250,402816;0,885609;-3332,565405;-227,3325129;113,63751;10,578774;103,058736;1,153064;249,707882;203,3195;46,388382;1,081982;1234,939459;70,47712478;35,512906;143,554957;251,957949;1,621002;182,35798;203,3195;339,03848;0,731099;181,2032432;-12,87381254;;;;;;
-4067309;-15877;12:00:00;-15848;48,795884;53,785071;355,010813;8,030229;6,369007;203,3195;163,049507;6,347644;454,0313514;-79,68055204;122,468077;91,397999;31,070078;4,137966;45,077821;203,3195;201,758321;2,075368;264,107027;70,02997125;152,0721523;-0,001567879;0,01597204;24,376401;152,193915;226,776925;203,3195;2,063053;5612,627027;-597,8387579;249,064797;71,572939;177,491858;3,302551;271,477781;203,3195;68,158281;4,433746;1853,273514;171,2723634;280,57996;61,74099;218,83897;1,589836;216,668209;203,3195;13,348709;0,482975;2125,692973;184,9224152;243,805459;132,576666;111,228792;1,582487;272,764866;23,3195;249,445366;0,883;-3326,28;-221,0471075;114,017991;10,050927;103,967064;1,151905;250,066925;203,3195;46,747425;1,081559;1233,992432;69,53009776;35,569151;143,376283;252,192868;1,622883;182,417821;203,3195;339,098321;0,731134;182,4162162;-11,66083956;;;;;;
-4026767;-15766;12:00:00;-15737;48,93787;53,82937;355,108499;8,025255;6,533569;203,3195;163,214069;6,347634;460,4951351;-73,21676826;122,527508;91,517539;31,009969;4,136608;45,137661;203,3195;201,818161;2,075777;192,7491892;-1,32786659;153,8101987;-0,001593218;0,0159303;24,383219;153,921146;227,135969;203,3195;2,06146;5601,83027;-608,6355147;249,636119;71,401214;178,234904;3,291576;271,996399;203,3195;68,676899;4,414894;1852,936216;170,9350661;281,234684;61,426314;219,80837;1,588087;217,266615;203,3195;13,947115;0,482672;2123,429189;182,6586314;242,781871;132,730414;110,051457;1,563075;271,807416;23,3195;248,487916;0,880406;-3319,744865;-214,5119724;114,398182;9,5315;104,866682;1,150727;250,425969;203,3195;47,106469;1,081134;1233,051892;68,58955722;35,625785;143,20046;252,425325;1,624755;182,477661;203,3195;339,158161;0,731168;183,6778378;-10,39921794;;;;;;
-3986225;-15654;12:00:00;-15626;49,081985;53,872937;355,209048;8,020249;6,698131;203,3195;163,378631;6,347624;467,4;-66,31190339;122,563053;91,635101;30,927953;4,1352;45,197502;203,3195;201,878002;2,076187;115,2810811;-78,7959747;155,5458717;-0,0016146;0,01588785;24,389915;155,645538;227,495012;203,3195;2,059845;5592,622703;-617,8430822;250,207269;71,23233;178,974939;3,280568;272,515018;203,3195;69,195518;4,395976;1852,378378;170,3772283;281,888662;61,116844;220,771818;1,586339;217,865021;203,3195;14,545521;0,482355;2121,00973;180,2391719;241,760376;132,881619;108,878757;1,543976;270,849967;23,3195;247,530467;0,87783;-3312,956757;-207,7238643;114,778089;9,020667;105,757422;1,149529;250,785012;203,3195;47,465512;1,080706;1232,130811;67,66847614;35,682822;143,027546;252,655277;1,626618;182,537502;203,3195;339,218002;0,731202;184,9848649;-9,092190914;;;;;;
-3945683;-15542;12:00:00;-15515;49,228351;53,915757;355,312594;8,015213;6,862692;203,3195;163,543192;6,347614;474,7005405;-59,01136285;122,573162;91,750647;30,822515;4,133743;45,257343;203,3195;201,937843;2,076599;32,78594595;-161,2911098;157,2796272;-0,001631875;0,01584474;24,396486;157,367604;227,854056;203,3195;2,058207;5585,078919;-625,386866;250,778184;71,066342;179,711842;3,269529;273,033636;203,3195;69,714136;4,376992;1851,616216;169,6150661;282,541846;60,812681;221,729165;1,584593;218,463427;203,3195;15,143927;0,482026;2118,434595;177,6640368;240,74105;133,030231;107,710819;1,525205;269,892517;23,3195;246,573017;0,875271;-3305,922162;-200,6892697;115,157715;8,518593;106,639123;1,148312;251,144056;203,3195;47,824556;1,080276;1231,219459;66,75712478;35,740272;142,857597;252,882676;1,628472;182,597343;203,3195;339,277843;0,731236;186,3243243;-7,752731455;;;;;;
-3905141;-15430;12:00:00;-15404;49,377073;53,957816;355,419256;8,010147;7,027254;203,3195;163,707754;6,347604;482,3416216;-51,37028177;122,556649;91,864141;30,692508;4,132236;45,317183;203,3195;201,997683;2,077011;-53,55567568;-247,6327315;159,0119377;-0,001644893;0,01580101;24,402929;159,087879;228,2131;203,3195;2,056546;5579,27027;-631,1955147;251,348804;70,903303;180,445501;3,258459;273,552255;203,3195;70,232755;4,357944;1850,659459;168,6583094;283,19419;60,51392;222,68027;1,582847;219,061833;203,3195;15,742333;0,481684;2115,71027;174,9397125;239,723968;133,176203;106,547765;1,506779;268,935068;23,3195;245,615568;0,872731;-3298,644324;-193,4114319;115,537066;8,025437;107,511628;1,147076;251,5031;203,3195;48,1836;1,079843;1230,327568;65,86523289;35,798142;142,690667;253,107476;1,630317;182,657183;203,3195;339,337683;0,73127;187,6864865;-6,390569293;;;;;;
-3864599;-15319;12:00:00;-15293;49,528239;53,9991;355,529139;8,00505;7,191816;203,3195;163,872316;6,347595;490,2681081;-43,44379528;122,512728;91,975541;30,537187;4,13068;45,377024;203,3195;202,057524;2,077424;-142,4464865;-336,5235423;160,7432922;-0,001653506;0,0157567;24,409244;160,806915;228,572143;203,3195;2,054863;5575,251892;-635,213893;251,919073;70,743273;181,1758;3,247361;274,070874;203,3195;70,751374;4,338835;1849,521081;167,519931;283,84565;60,220671;223,624979;1,581104;219,660239;203,3195;16,340739;0,481328;2112,843243;172,0726855;238,709205;133,319482;105,389723;1,488713;267,977618;23,3195;244,658118;0,87021;-3291,123243;-185,8903508;115,916144;7,54138;108,374764;1,145821;251,862143;203,3195;48,542643;1,079408;1229,442162;64,97982749;35,856437;142,526816;253,329621;1,632152;182,717024;203,3195;339,397524;0,731304;189,0648649;-5,012190914;;;;;;
-3824058;-15206;12:00:00;-15182;49,681917;54,039592;355,642325;7,999924;7,356373;203,3195;164,036873;6,347585;498,4151351;-35,29676826;122,441039;92,084807;30,356232;4,129074;45,436863;203,3195;202,117363;2,077839;-232,5048649;-426,5819206;162,474196;-0,001657566;0,01571185;24,415428;162,525242;228,931178;203,3195;2,053157;5572,952432;-637,5133525;252,488924;70,586309;181,902615;3,236235;274,589479;203,3195;71,269979;4,319665;1848,165405;166,1642553;284,496166;59,93304;224,563126;1,579361;220,25863;203,3195;16,93913;0,48096;2109,781622;169,0110638;237,69686;133,460016;104,236844;1,471024;267,020192;23,3195;243,700692;0,867709;-3283,281081;-178,0481886;116,294946;7,066595;109,228351;1,144546;252,221178;203,3195;48,901678;1,078971;1228,547027;64,08469235;35,915157;142,366104;253,549053;1,633978;182,776863;203,3195;339,457363;0,731338;190,4432432;-3,633812536;;;;;;
-3783516;-15094;12:00:00;-15071;49,838171;54,079282;355,758889;7,994767;7,520935;203,3195;164,201435;6,347575;506,7697297;-26,94217366;122,341666;92,191908;30,149758;4,127419;45,496704;203,3195;202,177204;2,078254;-322,2908108;-516,3678666;164,2051712;-0,001656923;0,01566651;24,421478;164,243532;229,290222;203,3195;2,051429;5572,832432;-637,6333525;253,058335;70,432454;182,625881;3,225083;275,108098;203,3195;71,788598;4,300436;1846,738378;164,7372283;285,145729;59,651108;225,494621;1,57762;220,857036;203,3195;17,537536;0,480579;2106,690811;165,920253;236,686958;133,597766;103,089192;1,453727;266,062743;23,3195;242,743243;0,865228;-3275,357838;-170,1249454;116,673493;6,601217;110,072276;1,143253;252,580222;203,3195;49,260722;1,078531;1227,72;63,25766532;35,974305;142,208576;253,765729;1,635795;182,836704;203,3195;339,517204;0,731372;191,8313514;-2,245704428;;;;;;
-3742974;-14982;12:00:00;-14960;49,997035;54,118156;355,878879;7,989581;7,685497;203,3195;164,365997;6,347566;515,2345946;-18,4773088;122,215159;92,296807;29,918352;4,125715;45,556544;203,3195;202,237044;2,078671;-410,292973;-604,3700288;165,9367567;-0,001651424;0,01562074;24,427393;165,96235;229,649265;203,3195;2,049678;5574,544865;-635,9209201;253,627249;70,281763;183,345486;3,213906;275,626716;203,3195;72,307216;4,28115;1845,126486;163,1253364;285,794282;59,374974;226,419308;1,575881;221,455442;203,3195;18,135942;0,480185;2103,415135;162,6445773;235,679594;133,732683;101,946911;1,436839;265,105293;23,3195;241,785793;0,862769;-3267,126486;-161,893594;117,05178;6,14541;110,90637;1,14194;252,939265;203,3195;49,619765;1,078089;1226,876757;62,41442208;36,033874;142,054286;253,979588;1,637602;182,896544;203,3195;339,577044;0,731405;193,1967568;-0,880299022;;;;;;
-3702432;-14871;12:00:00;-14849;50,15853;54,1562;356,00233;7,984366;7,850058;203,3195;164,530558;6,347557;523,7675676;-9,944335825;122,062541;92,399464;29,663078;4,123962;45,616385;203,3195;202,296885;2,079088;-494,9772973;-689,0543531;167,6695083;-0,001640919;0,01557456;24,433171;167,682314;230,008309;203,3195;2,047905;5578,261622;-632,2041633;254,195625;70,134291;184,061334;3,202705;276,145335;203,3195;72,825835;4,261808;1843,381622;161,3804715;286,441787;59,104741;227,337046;1,574143;222,053848;203,3195;18,734348;0,479779;2100,016216;159,2456584;234,674842;133,864717;100,810125;1,420377;264,147843;23,3195;240,828343;0,860331;-3258,655135;-153,4222427;117,429812;5,699344;111,730468;1,140609;253,298309;203,3195;49,978809;1,077644;1226,04973;61,58739505;36,093859;141,903293;254,190566;1,639399;182,956385;203,3195;339,636885;0,731439;194,5459459;0,468890167;;;;;;
-3661890;-14759;12:00:00;-14738;50,322661;54,193399;356,129262;7,979121;8,01462;203,3195;164,69512;6,347548;532,3167568;-1,395146636;121,885309;92,499843;29,385465;4,122159;45,676225;203,3195;202,356725;2,079507;-574,8064865;-768,8835423;169,4039994;-0,001625248;0,01552804;24,43881;169,404061;230,367352;203,3195;2,04611;5584,044324;-626,4214606;254,763426;69,990087;184,773338;3,191481;276,663953;203,3195;73,344453;4,242412;1841,516757;159,5156067;287,088207;58,840501;228,247706;1,572407;222,652254;203,3195;19,332754;0,47936;2096,497297;155,7267395;233,672771;133,993822;99,678949;1,404355;263,190394;23,3195;239,870894;0,857917;-3249,96;-144,7271075;117,80759;5,263171;112,544419;1,139259;253,657352;203,3195;50,337852;1,077197;1225,225946;60,76361127;36,154251;141,755654;254,398596;1,641187;183,016225;203,3195;339,696725;0,731472;195,8659459;1,788890167;;;;;;
-3621348;-14647;12:00:00;-14627;50,489414;54,229742;356,259673;7,973848;8,179181;203,3195;164,859681;6,347539;540,8205405;7,108637148;121,685423;92,597912;29,087511;4,120308;45,736066;203,3195;202,416566;2,079927;-648,2789189;-842,3559747;171,1408203;-0,001604259;0,01548123;24,444259;171,128238;230,726396;203,3195;2,044293;5591,925405;-618,5403795;255,330621;69,849211;185,481409;3,180237;277,182572;203,3195;73,863072;4,222963;1839,551351;157,5502013;287,733509;58,582346;229,151163;1,570672;223,25066;203,3195;19,93116;0,478928;2092,871351;152,1007936;232,67345;134,119955;98,553496;1,388791;262,232944;23,3195;238,913444;0,855525;-3241,041081;-135,8081886;118,185118;4,837042;113,348077;1,13789;254,016396;203,3195;50,696896;1,076748;1224,415135;59,95280046;36,215037;141,611413;254,603624;1,642964;183,076066;203,3195;339,756566;0,731505;197,1437838;3,066728005;;;;;;
-3580806;-14535;12:00:00;-14516;50,658762;54,265216;356,393546;7,968546;8,343743;203,3195;165,024243;6,34753;549,2367568;15,52485336;121,46529;92,693636;28,771654;4,118408;45,795907;203,3195;202,476407;2,080348;-713,9448649;-908,0219206;172,8805788;-0,001577794;0,01543416;24,449616;172,855506;231,085439;203,3195;2,042454;5601,95027;-608,5155147;255,897183;69,711699;186,185483;3,168972;277,70119;203,3195;74,38169;4,203463;1837,498378;155,4972283;288,37766;58,330362;230,047298;1,568939;223,849066;203,3195;20,529566;0,478483;2089,138378;148,3678206;231,676947;134,243072;97,433875;1,373701;261,275495;23,3195;237,955995;0,853158;-3231,901622;-126,6687292;118,562399;4,421098;114,141301;1,136502;254,375439;203,3195;51,055939;1,076296;1223,614054;59,15171938;36,276204;141,470617;254,805587;1,644732;183,135907;203,3195;339,816407;0,731539;198,3794595;4,30240368;;;;;;
-3540264;-14424;12:00:00;-14405;50,830658;54,299808;356,530851;7,963215;8,508305;203,3195;165,188805;6,347521;557,5005405;23,78863715;121,227734;92,78698;28,440754;4,116459;45,855747;203,3195;202,536247;2,08077;-770,4518919;-964,5289477;174,6239;-0,001545697;0,0153869;24,454827;174,586535;231,444483;203,3195;2,040592;5614,148108;-596,3176768;256,463089;69,577603;186,885486;3,157689;278,219809;203,3195;74,900309;4,183914;1835,370811;153,3696607;289,02063;58,084645;230,935985;1,567208;224,447472;203,3195;21,127972;0,478026;2085,308108;144,5375503;230,683327;134,363127;96,320199;1,3591;260,318045;23,3195;236,998545;0,850815;-3222,551351;-117,3184589;118,939434;4,0155;114,923935;1,135095;254,734483;203,3195;51,414983;1,075842;1222,816216;58,35388154;36,337735;141,333323;255,004413;1,64649;183,195747;203,3195;339,876247;0,731572;199,56;5,482944221;;;;;;
-3499723;-14311;12:00:00;-14294;51,005041;54,333505;356,671537;7,957856;8,672866;203,3195;165,353366;6,347512;565,5664865;31,85458309;120,975961;92,877907;28,098053;4,114462;45,915586;203,3195;202,596086;2,081192;-816,5610811;-1010,638137;176,3714254;-0,001507822;0,0153395;24,459892;176,321966;231,803518;203,3195;2,038709;5628,424865;-582,0409201;257,028323;69,446983;187,58134;3,146389;278,738427;203,3195;75,418927;4,164317;1833,191351;151,1902013;289,662374;57,845288;231,817086;1,565479;225,045863;203,3195;21,726363;0,477556;2081,331892;140,5613341;229,692678;134,480075;95,212603;1,345005;259,360619;23,3195;236,041119;0,848497;-3212,915676;-107,6827832;119,316217;3,6204;115,695817;1,13367;255,093518;203,3195;51,774018;1,075386;1221,998919;57,53658424;36,39961;141,199587;255,200023;1,648238;183,255586;203,3195;339,936086;0,731605;200,6756757;6,598619896;;;;;;
-3459181;-14199;12:00:00;-14183;51,181831;54,366295;356,815536;7,952469;8,837424;203,3195;165,517924;6,347503;573,372973;39,66106958;120,713481;92,966391;27,74709;4,112417;45,975427;203,3195;202,655927;2,081616;-851,2864865;-1045,363542;178,123813;-0,001464018;0,015292;24,464809;178,062573;232,162561;203,3195;2,036804;5645,211892;-565,253893;257,592857;69,319872;188,272984;3,135073;279,257033;203,3195;75,937533;4,144674;1830,921081;148,919931;290,3029;57,612364;232,690536;1,563751;225,644269;203,3195;22,324769;0,477074;2077,381622;136,6110638;228,705013;134,59388;94,111133;1,33143;258,40317;23,3195;235,08367;0,846206;-3203,237838;-98,00494537;119,692767;3,235919;116,456848;1,132227;255,452561;203,3195;52,133061;1,074927;1221,243243;56,78090857;36,46181;141,06944;255,39237;1,649975;183,315427;203,3195;339,995927;0,731638;201,7297297;7,652673951;;;;;;
-3418639;-14087;12:00:00;-14072;51,360942;54,398168;356,962774;7,947055;9,001986;203,3195;165,682486;6,347495;580,9005405;47,18863715;120,44409;93,052398;27,391692;4,110323;46,035267;203,3195;202,715767;2,082042;-873,7005405;-1067,777596;179,8817361;-0,001414149;0,01524446;24,469575;179,809013;232,521605;203,3195;2,034876;5664,12973;-546,3360552;258,156711;69,196322;188,960389;3,123742;279,775652;203,3195;76,456152;4,124987;1828,715676;146,7145256;290,942168;57,38596;233,556208;1,562025;226,242675;203,3195;22,923175;0,476579;2073,301622;132,5310638;227,720415;134,7045;93,015915;1,31839;257,44572;23,3195;234,12622;0,843941;-3193,290811;-88,05791834;120,069076;2,862199;117,206876;1,130764;255,811605;203,3195;52,492105;1,074467;1220,461622;55,99928695;36,524311;140,942939;255,581372;1,651703;183,375267;203,3195;340,055767;0,731671;202,7059459;8,628890167;;;;;;
-3378097;-13976;12:00:00;-13961;51,542266;54,429111;357,113155;7,941612;9,166547;203,3195;165,847047;6,347486;588,0778378;54,36593445;120,171769;93,135895;27,035874;4,10818;46,095108;203,3195;202,775608;2,082468;-883,2032432;-1077,280299;181,6458818;-0,001358089;0,01519693;24,47419;181,561989;232,880649;203,3195;2,032928;5685,327568;-525,1382174;258,71987;69,076372;189,643498;3,112397;280,29427;203,3195;76,97477;4,105256;1826,461622;144,4604715;291,580158;57,166165;234,413993;1,560302;226,841081;203,3195;23,521581;0,476073;2069,156757;128,386199;226,73894;134,81189;91,92705;1,305901;256,48827;23,3195;233,16877;0,841703;-3183,162162;-77,9292697;120,445143;2,49939;117,945753;1,129284;256,170649;203,3195;52,851149;1,074004;1219,676757;55,21442208;36,587087;140,82013;255,766957;1,65342;183,435108;203,3195;340,115608;0,731703;203,5978378;9,520782059;;;;;;
-3337555;-13864;12:00:00;-13850;51,725681;54,459111;357,26657;7,936142;9,331109;203,3195;166,011609;6,347478;594,8594595;61,14755607;119,900622;93,216849;26,683772;4,10599;46,154949;203,3195;202,835449;2,082895;-879,3956757;-1073,472731;183,4169502;-0,001295723;0,01514947;24,478652;183,32221;233,239692;203,3195;2,030957;5708,824865;-501,6409201;259,282335;68,960081;190,322254;3,101041;280,812889;203,3195;77,493389;4,085484;1824,210811;142,2096607;292,216851;56,95306;235,263791;1,55858;227,439487;203,3195;24,119987;0,475553;2064,95027;124,1797125;225,760641;134,916011;90,84463;1,293977;255,530821;23,3195;232,211321;0,839493;-3172,861622;-67,62872915;120,820969;2,147623;118,673346;1,127785;256,529692;203,3195;53,210192;1,073538;1218,895135;54,43280046;36,650112;140,701058;255,949055;1,655127;183,494949;203,3195;340,175449;0,731736;204,4054054;10,32834963;;;;;;
-3297013;-13752;12:00:00;-13739;51,911055;54,488159;357,422896;7,930646;9,495671;203,3195;166,176171;6,347469;601,212973;67,50106958;119,634792;93,295233;26,339558;4,103752;46,214789;203,3195;202,895289;2,083323;-862,1513514;-1056,228407;185,1956516;-0,001226957;0,01510212;24,482958;185,090389;233,598736;203,3195;2,028965;5734,634595;-475,8311903;259,844114;68,847479;190,996635;3,089673;281,331507;203,3195;78,012007;4,065672;1821,985946;139,9847959;292,852232;56,746723;236,105509;1,556859;228,037893;203,3195;24,718393;0,475022;2060,695135;119,9245773;224,785568;135,016826;89,768742;1,28263;254,573371;23,3195;231,253871;0,837311;-3162,398919;-57,16602645;121,196553;1,807029;119,389524;1,126268;256,888736;203,3195;53,569236;1,073071;1218,11027;53,6479356;36,713358;140,58577;256,127587;1,656823;183,554789;203,3195;340,235289;0,731769;205,1221622;11,04510638;;;;;;
-3256471;-13640;12:00:00;-13628;52,098241;54,516244;357,581997;7,925122;9,660232;203,3195;166,340732;6,347461;607,0897297;73,37782634;119,378382;93,371017;26,007365;4,101466;46,27463;203,3195;202,95513;2,083753;-831,6;-1025,677056;186,9827051;-0,001151713;0,01505495;24,487108;186,86724;233,957779;203,3195;2,026952;5762,76;-447,7057849;260,405219;68,738608;191,666611;3,078296;281,850126;203,3195;78,530626;4,045822;1819,8;137,7988499;293,486288;56,547229;236,939059;1,555141;228,636299;203,3195;25,316799;0,474478;2056,397838;115,62728;223,813767;135,114297;88,69947;1,271874;253,615922;23,3195;230,296422;0,835159;-3151,787027;-46,55413456;121,571893;1,47773;120,094163;1,124732;257,247779;203,3195;53,928279;1,072602;1217,318919;52,85658424;36,776793;140,474303;256,30249;1,658509;183,61463;203,3195;340,29513;0,731801;205,7351351;11,65807936;;;;;;
-3215929;-13529;12:00:00;-13517;52,287083;54,543353;357,74373;7,919571;9,824794;203,3195;166,505294;6,347453;612,4605405;78,74863715;119,13538;93,444171;25,691209;4,099132;46,33447;203,3195;203,01497;2,084183;-788,1145946;-982,1916504;188,7788351;-0,001069942;0,015008;24,4911;188,653475;234,316823;203,3195;2,024917;5793,194595;-417,2711903;260,965667;68,633523;192,332144;3,066911;282,368744;203,3195;79,049244;4,025935;1817,669189;135,6680391;294,11901;56,354661;237,764349;1,553425;229,234705;203,3195;25,915205;0,473922;2052,071351;111,3007936;222,845281;135,208384;87,636897;1,261722;252,658472;23,3195;229,338972;0,833036;-3141,035676;-35,80278321;121,946987;1,159863;120,787124;1,123178;257,606823;203,3195;54,287323;1,07213;1216,521081;52,05874641;36,840387;140,366707;256,47368;1,660184;183,67447;203,3195;340,35497;0,731834;206,2508108;12,17375503;;;;;;
